X,Y,Year of construction,Living area,Year of reconstruction,Land area,Evaluation,Sales price,No. of toilets and baths,Jordstykke_id,BFEnummer,Kommunekode,Ejendomsnummer,Salgsdato,Distance to coast,Sales price of the neighborhood,Distance to railroad,Distance to stream,Distance to windturbines,Distance to forest,Distance to motorway,Distance to trafficroads,Distance to lake,Energylabel,Energylabel encoded
584174.42,6142205.33,1969,134,2004,829,1700000,2632500,3,523437,2618688,461,357245,2021,3046.175122,50756404.71,1263.925617,209.3872658,7735.276579,178.2991769,5221.920491,706.0566981,258.2134661,C,5
585920.22,6142304.49,1932,130,1980,1521,1250000,2100000,2,515291,2638608,461,39871,2018,1334.391858,35713663.22,1583.692128,525.4974654,8876.229643,399.4173012,6290.629454,39.65166209,573.7869027,D,4
588458.56,6137519.22,1955,115,1955,714,1500000,2550000,4,442947,5468162,461,165060,2019,3968.398849,46703565.67,1362.614705,498.0519448,4804.427551,351.1392443,2704.530216,22.87102023,624.4937589,D,4
592532.95,6138831.61,2017,155,2017,800,2550000,2942866,4,100085258,100077035,461,705575,2017,5802.167968,41468747.59,117.9186874,136.2127575,4616.963138,132.0073923,2713.571698,348.5387812,56.15379328,A2015,8
585577.93,6134722.58,1971,162,1971,925,1750000,2570000,3,500383,2621135,461,1394,2020,6718.21446,59003442.94,2260.306403,318.587797,2747.006838,364.4631858,844.7128627,856.7684871,516.9515896,D,4
593391.63,6142934.76,1976,175,1976,956,1500000,2000000,3,518613,2641167,461,483178,2022,2535.56556,40367803.81,3957.383664,143.0307537,4561.673566,68.63073129,6851.157658,723.2967909,184.6726869,C,5
591125.5,6143344.59,1963,93,1963,765,1000000,1575000,2,424860,2658849,461,176437,2021,1524.542094,33935597.13,3347.252274,319.3878403,5778.623439,212.9173497,7386.587178,608.6211564,682.4167607,D,4
585380.1,6143239.04,1980,166,1980,875,1100000,2595000,4,514224,2639385,461,20879,2022,2099.307803,46086542.69,2167.729802,276.4701346,8062.847449,49.69711891,6730.857572,498.8230309,89.37057615,C,5
588377.28,6135054.54,1975,173,1979,787,1650000,2700000,4,2515478,2611816,461,463592,2022,6328.32693,52434321.12,279.7922403,151.9821318,2380.107302,145.3374625,238.7404014,500.6327122,460.4118053,None,0
586388.12,6137204.49,1960,148,1974,690,2050000,3600000,4,490070,2610791,461,185185,2021,4121.837926,51860729.8,557.4169213,538.0540094,4612.624621,563.0840136,1606.398856,200.8347975,708.5244042,E,3
579579,6142153.27,1971,150,1982,760,1450000,2200000,4,507524,2631458,461,118321,2021,7604.509153,51563863.38,5368.073459,97.89607435,6467.891158,47.99104528,4082.936718,254.6296548,329.9516924,D,4
593105.93,6143458.09,1965,152,1977,701,1300000,1985000,4,518845,2641341,461,204392,2019,1942.797544,37076212.62,4305.772571,276.6102321,4322.237342,327.9023521,7349.379939,174.3407114,357.4502238,None,0
583204.95,6133701.74,2017,202,2017,602,2800000,4300000,5,100090608,100081854,461,706288,2021,8515.991639,49509383.03,3103.300491,109.0011495,3386.987298,185.0198738,2525.010199,136.2053883,69.94903859,A2015,8
589554.95,6138771.95,1952,119,1962,430,1750000,2400000,4,440151,5466592,461,167535,2018,3472.99056,47414063.74,719.4029599,549.2892445,6279.50685,168.2819806,3958.991832,488.2116066,317.4073074,E,3
588086.78,6141346.49,1926,139,1926,546,1900000,2430000,2,432717,5457739,461,23010,2018,960.0557872,52667163.91,860.5884954,1029.568729,8578.311142,574.1107811,6032.268206,1361.495897,386.8503764,E,3
586104.91,6136719,1932,126,1932,632,1550000,1550000,3,504475,2623269,461,114601,2020,4654.333152,47930404.72,1049.02238,839.8719114,4245.920852,620.4797857,1054.660325,22.06459752,490.9223727,E,3
589625.06,6141280.3,1948,77,1948,409,1000000,2050000,2,435274,5461721,461,298214,2019,2210.290739,36015364.92,863.0067893,863.4229949,7534.737483,281.4504157,5991.024785,556.3226046,531.3004326,C,5
588724.95,6139010.62,1928,135,1980,473,2450000,4095000,3,443484,5467169,461,70922,2020,2756.122355,68326915.13,443.6239926,502.8598457,6319.305071,486.9466289,4198.451489,844.9698044,524.8500831,D,4
588786.45,6141894.5,1939,169,2014,376,2250000,3275000,3,446228,5472730,461,183654,2016,1352.281499,50401718.75,1369.918405,582.3773047,8478.759267,390.7712176,6846.846827,988.0796981,195.0686465,C,5
587441.46,6143808,1980,156,1983,789,1350000,2395000,4,426956,2662924,461,554741,2022,707.8069446,54063863.49,3259.002844,335.2035297,7318.177463,24.6211037,8117.115352,330.4484734,136.021656,C,5
586171.85,6136904.45,1960,104,1960,662,1500000,2085000,4,489540,2611075,461,407021,2020,4458.756719,43106531.61,895.2474514,704.1099216,4395.12894,707.4200457,1237.36215,108.7080534,672.4965746,D,4
587871.12,6137207.5,1959,146,1970,855,2550000,4195000,3,441799,5470121,461,173373,2020,4118.477541,87099286.31,699.5319551,158.8852318,4433.81027,111.6099104,2306.600971,558.912924,103.4460294,E,3
588772.24,6141375.53,1949,150,1949,557,2150000,2675000,4,445770,5473520,461,386881,2018,1645.649508,53579372.56,852.302492,911.2850377,8390.664085,465.4412695,6394.584862,1331.522025,197.0870772,F,2
591306.24,6133403.84,1984,132,2017,901,1850000,2150000,2,424671,2654630,461,552846,2018,8895.871917,37754243.08,679.5746153,334.4359031,2299.433159,23.97220082,806.5149515,89.50104469,181.0451261,D,4
586433.98,6137168.55,1954,101,2014,595,1950000,1975000,2,489953,2610733,461,315720,2018,4149.248133,57751489.49,535.2925432,558.9880008,4565.374095,540.6974039,1608.5266,142.7058853,711.5877292,A2015,8
582185,6133712.72,1976,142,2000,771,1650000,2400000,3,487149,2607583,461,503675,2019,9022.45953,51511605.7,2598.287553,516.900512,2658.041342,282.0957875,2893.427032,892.6276906,144.6306862,D,4
588537.68,6138492.56,1934,164,1934,560,2600000,3700000,4,443304,5467527,461,118887,2022,3103.55194,61924545.03,904.7541636,208.7111288,5778.328491,176.6128888,3678.807941,345.7967184,203.6654674,E,3
588393.8,6141051.66,1933,125,1933,258,1550000,2615000,2,445129,5472691,461,369898,2016,1279.95545,56182795.43,577.1728434,1109.745764,8304.409853,673.5265925,5920.985941,1682.331715,468.6790421,D,4
586600.36,6133872.02,1928,85,1928,1047,850000,1150000,2,505189,2626280,461,380972,2020,7405.875573,39475481.48,2259.898323,652.5805395,1540.111436,27.68695719,1160.343793,21.87396244,601.9874647,F,2
589047.98,6138563.16,1944,126,1944,453,1800000,2500000,4,439551,5466385,461,66380,2016,3307.983356,54035536.77,981.1010333,43.28774653,5944.130139,18.92693031,3753.953172,374.1235601,240.9026048,D,4
586567.17,6142204.8,1953,120,1953,523,1500000,1500000,4,517470,2640505,461,236367,2016,686.5402971,38476695.99,1871.379865,60.46810812,8928.559055,64.91750842,6359.155493,63.12734365,342.40454,F,2
594320.23,6143708.33,1972,165,1972,907,1500000,1850000,2,518159,2640744,461,72879,2019,2697.265241,42753390.18,5052.219172,274.6736027,3416.098439,275.9134422,7344.258131,471.5848349,357.7988153,D,4
575322.7,6136676.1,1939,190,1997,7280,1550000,1875000,3,511687,2632177,461,89062,2016,12666.15352,33128421.23,1898.895469,278.9628427,4726.014219,84.26335206,2249.316206,1694.674734,210.0092096,D,4
585700.69,6134032.04,1925,151,2014,490,1350000,2100000,2,505057,2625962,461,272274,2016,7366.968901,63869775.79,2615.628725,22.18753016,2046.233429,233.7774964,1364.667149,606.0059659,61.85578793,C,5
584705.5,6144131.81,2000,159,2000,1016,2250000,2550000,4,2521750,8201041,461,661688,2017,3025.827901,35252560.61,2998.175149,292.0870939,7382.717799,97.64231909,7172.096899,881.2946672,162.808607,None,0
591677.23,6143109.37,1967,131,1976,768,1250000,1600000,3,425460,2659150,461,259650,2020,1939.873721,36648270.24,3373.646509,642.8722888,5564.640234,193.025696,7058.160059,167.9638098,518.8661494,D,4
591992.32,6140559.22,1976,170,1978,1045,1300000,1950000,4,435943,5462034,461,478638,2022,4110.677266,35468711.36,1210.406308,394.0746422,5081.908485,22.10895972,4489.300532,1297.897909,619.1118866,C,5
585786.99,6142583.67,1964,110,1964,626,1300000,1450000,2,515027,2637866,461,141536,2020,1550.419095,40184455.09,1723.490552,549.5476806,8633.531496,495.1123705,6428.573981,244.3412839,638.6323127,E,3
586365.18,6137185.41,1954,130,1996,690,2050000,3125000,4,489624,2610793,461,185215,2021,4144.782822,53536571.86,586.7640463,563.7696517,4600.839333,592.3886951,1577.13063,205.2379587,708.3629924,C,5
582611.63,6144479.9,2009,157,2009,989,1950000,2920000,4,2686326,10116223,461,702271,2018,5100.618113,36457912.91,4023.004837,573.2556502,8008.999191,108.2626538,6761.257691,144.8695007,122.2658844,None,0
588377.11,6142260.53,1937,178,1937,911,1750000,3195000,4,445125,5471949,461,441475,2019,960.9879293,53443955.52,1772.845988,777.5599457,8565.128897,483.0018313,6980.88209,680.1913403,522.9926035,D,4
582073.23,6133644.48,1962,106,1962,676,1000000,2040000,4,2576119,8840679,461,675255,2019,9140.97334,44306520.38,2582.775337,644.1496761,2533.759414,329.2358829,3004.216764,959.3591791,256.9316682,E,3
579578.2,6142617.82,1975,110,1975,728,1050000,2095000,2,507521,2630780,461,474497,2021,7660.751664,41074951.23,5475.815793,466.589052,6931.60615,376.5047842,4526.253395,117.0020612,437.1232881,C,5
579977.06,6140781.69,1954,94,1954,955,960000,1325000,2,509163,2631832,461,197590,2020,7169.567962,36797340.3,4365.634231,471.8849472,5083.160681,220.9644904,2731.274551,1447.314691,277.323197,E,3
591029.91,6133589.6,1964,110,1964,770,1250000,2345000,3,423984,2653834,461,200974,2022,8603.572536,38535690.65,566.1844915,442.9670236,2615.412823,189.8783708,841.2282413,90.38469964,252.5358038,C,5
587963.14,6138163.54,1947,257,2004,1137,2950000,2850000,5,442025,5471011,461,407307,2017,3205.313732,71151976.62,1283.171792,812.7395177,5393.128772,778.161043,3255.569235,21.82171484,826.8878803,G,1
589830.14,6137476.31,1967,126,1967,668,1650000,2910000,4,444455,5470819,461,334520,2020,4647.004428,53121382.48,675.7541933,661.3322968,5165.599352,159.7760464,2636.493555,515.1895486,327.0861912,C,5
584427.95,6142170.28,1968,137,1977,780,1250000,1700000,2,523946,2618694,461,126871,2016,2790.721763,41571129,1116.04779,371.6311668,7846.326875,195.1358571,5319.844734,456.1248896,393.370315,E,3
582167.78,6141220.8,2010,140,2010,924,2050000,2965000,4,100020490,100020252,461,703889,2021,4963.096089,28466602.92,2678.003557,271.800232,5935.58578,306.1452731,3508.03669,891.1396708,543.1920156,B,6
592393.22,6138725.99,1986,136,1986,708,2150000,2300000,4,439438,5465786,461,620698,2019,5811.836067,48342644.69,271.1603942,266.8460753,4777.58409,156.1062603,2619.228862,468.5538539,149.661326,C,5
588307.51,6141076.31,1927,128,1927,487,1800000,3395000,4,444848,5472537,461,158692,2019,1190.858083,56477850.56,617.1042353,1164.37051,8322.060351,763.1785963,5898.8205,1596.074241,388.3558946,D,4
585215.06,6142984.55,1962,199,1962,817,1750000,2250000,3,513901,2639254,461,98924,2021,2200.266005,39040354.46,1883.149438,399.6320449,8347.276625,222.4391524,6427.537085,195.5026192,377.3015273,E,3
589132.47,6144358.37,1962,90,1962,1136,1050000,1750000,2,427115,2663416,461,431372,2021,766.7501134,35739839.87,3836.056049,533.2694866,6800.9039,78.08750796,8964.850578,1371.90892,339.0734954,C,5
597253.94,6132042.06,1853,114,1853,13573,940000,2400000,2,420813,2650905,461,318789,2022,13690.47668,31041032.2,4778.199465,792.4664542,1911.588947,187.733077,3750.28748,601.8921369,77.42042924,E,3
589045.69,6138083.28,1950,121,2003,642,1950000,2835000,2,443886,5470541,461,143717,2018,3708.302464,50354591.84,1424.65404,468.5210589,5477.592123,281.0151644,3274.071376,99.70885593,437.8242448,D,4
580318.19,6142389.3,1976,158,1986,985,1700000,1875000,4,506448,2630169,461,501907,2018,6905.689729,39714257.75,4701.642043,424.2082052,6698.717991,229.6781907,4344.909935,139.9412469,368.6088096,D,4
584092.4,6133171.06,1978,160,1978,722,1550000,2625000,4,522132,2606540,461,524753,2022,8639.692213,45769877.5,4015.895562,175.012962,2353.437515,176.8670181,2711.292533,759.3470695,679.0028929,D,4
591368.76,6132375.63,1997,115,1997,600,1500000,1960000,2,424620,2653495,461,645666,2019,9842.409707,42805689.87,329.3719008,623.392291,1857.341672,494.4928952,489.5876136,118.0251222,88.11081262,C,5
585672.01,6135132.24,1966,143,1975,702,1550000,3100000,4,500303,2621319,461,67433,2022,6297.902963,50480989.75,1977.574427,555.9266399,3097.134953,428.5205238,451.3990845,733.2961356,591.223838,C,5
587079.69,6147946.69,1857,87,1857,713,660000,1050000,2,427978,2664342,461,72194,2017,4435.312351,25317301.84,7165.310314,303.3403523,3171.207348,41.22991632,11652.73454,500.1493275,770.7348388,F,2
593138.27,6137311.47,1985,147,1985,482,1950000,2850000,2,421707,2651761,461,607675,2017,7188.364387,44675479.45,1448.407407,297.3491021,3617.884335,94.43575012,1278.231707,377.3438609,247.1432591,C,5
592244.89,6138708.54,1984,109,1984,754,1600000,2150000,2,439468,5465739,461,562256,2019,5714.793664,56680597.73,347.6413764,185.4601955,4925.765904,111.2813196,2621.885183,501.5230178,188.5689012,C,5
587402.46,6144089.25,1982,142,1982,736,1450000,2025000,4,426965,2662984,461,555411,2020,964.0148823,45668289.36,3542.63989,51.35432472,7035.4354,38.52353696,8379.871268,342.8675879,300.7059802,D,4
590565.05,6140400.1,1977,124,1977,703,1300000,1390000,3,435519,5461166,461,503063,2017,3453.927848,43698753.25,449.8563058,171.3371904,6484.574162,74.92940543,4768.890715,294.8161684,466.8000557,D,4
582075.5,6133484.17,1970,169,1977,798,1600000,1850000,3,487211,2606625,461,312209,2020,9273.697533,46863736.23,2703.224818,762.0477478,2505.993163,285.3066463,3146.852209,892.2460418,397.0475676,D,4
594929.66,6135480.14,1968,116,1968,700,1100000,1165000,2,420864,2651239,461,452752,2016,9706.55166,34726377.51,2895.501583,178.0179148,1168.573765,139.9852349,485.9663872,701.6556494,341.7912957,D,4
590353.18,6139670.49,1951,150,1951,600,1750000,2495000,4,438744,5464435,461,433812,2019,3592.654561,44003187.27,295.0233438,360.2770541,6679.044474,346.658323,4238.955687,201.5756903,159.2092623,C,5
589204.9,6137525.19,1972,212,1972,1137,2900000,4495000,4,444295,5469345,461,371922,2022,4271.13828,65949810.4,1299.360005,710.068433,4985.214921,72.26554504,2717.420073,80.97532804,370.0370773,None,0
584686.3,6133936.04,1977,144,1977,748,1650000,2465000,3,500849,2622245,461,507174,2017,7720.053348,48859182.72,3441.102188,343.468737,2400.570258,153.0158792,1792.451425,506.5493799,647.6419204,C,5
588858.29,6136412.85,1985,129,2001,357,1750000,2675000,3,493769,2612258,461,616879,2020,5144.751725,45478367.04,1019.577259,683.560797,3820.171298,247.7572281,1602.03878,581.4902239,284.4934848,D,4
591041.92,6133063.51,1973,160,1977,744,1600000,2400000,3,423987,2654572,461,205798,2019,9080.831275,46420332.9,290.4302752,618.9244187,2503.098832,88.79086665,990.6602192,127.6024133,529.6400737,C,5
591600.21,6133270.54,1988,109,1988,333,1250000,1915000,4,424778,2654129,461,623050,2018,9153.678355,40483682.94,885.2419353,43.53838777,1982.493367,177.5340657,492.1659159,397.3978164,61.37782338,B,6
585127.95,6135402.38,1976,143,1976,724,1550000,2250000,2,501040,2621647,461,469647,2019,6189.484629,46487115.17,2368.042637,295.1144736,3518.68541,92.62523684,265.8907603,127.6800064,481.0049818,None,0
591667.2,6143165.59,1966,190,1983,768,1700000,2300000,4,425473,2659153,461,259715,2022,1885.564143,36252129.04,3419.96507,669.9463501,5530.238597,210.0016252,7115.232602,223.1572642,573.3923359,D,4
580759.98,6140567.13,1959,100,1959,903,900000,885000,2,509301,2631641,461,98568,2016,6408.195817,35066006.35,3753.525595,98.18213279,4928.847788,24.79766538,2561.394336,1544.522766,73.18472313,F,2
583610.84,6130193.84,1899,171,2009,1231,1800000,1700000,4,494631,2615338,461,374506,2017,11611.40542,36532321.1,6212.546496,640.9356468,3141.053681,756.7828067,5685.928175,373.5525262,27.19069326,F,2
586059.16,6137560.97,1954,130,1974,630,1950000,3900000,2,489211,2610702,461,307213,2020,3850.039043,60321558.46,699.8587627,225.8048655,5051.767108,345.2831524,1742.694439,675.9075347,223.9350392,D,4
583591.44,6132847.47,1970,223,1970,1200,1900000,2200000,4,521638,2606820,461,47041,2017,9125.699529,52254178.87,4037.813286,537.4704797,2688.165902,316.8879629,3222.200654,739.1871176,491.2985138,E,3
585851.71,6136202.52,1956,84,1956,788,1400000,1400000,2,504118,2624112,461,115055,2018,5215.617759,38598392.97,1534.299088,1057.19216,3884.210301,145.1326235,536.2827034,165.5589639,197.910092,None,0
582241.6,6144950.21,2019,171,2019,883,1900000,3012000,4,100000363,100000329,461,703225,2020,5611.837649,25785810.36,4619.903705,473.3066501,7846.95823,334.0298707,7133.590467,61.09050938,64.68004097,A2015,8
584950.68,6143066.64,1964,113,1964,597,1150000,1525000,2,514082,2639580,461,5462,2018,2477.096951,39143733.33,1932.143852,281.4932605,8331.340808,84.13281249,6357.315804,121.7548654,306.3785529,D,4
580032.19,6142708.05,1974,172,2020,736,1150000,1220000,4,508059,2631326,461,465048,2016,7217.209131,38823366.8,5067.475404,573.7002747,7009.617753,302.4808432,4657.757747,460.3410529,387.0027686,D,4
585131.37,6133203.16,1977,226,1977,1729,2350000,4075000,5,505486,2626552,461,521924,2020,8300.124404,70475731.88,3613.915674,140.9233384,1551.510397,72.8832004,2366.490689,249.8310079,565.6498275,C,5
582641.26,6133444.48,1977,156,1977,729,1650000,2403053,4,487391,2607267,461,504094,2018,9012.224378,48889350.82,3054.424998,287.1285719,3061.273021,59.47261643,2956.441126,363.3601629,329.635005,D,4
591190.64,6132576.03,1915,202,1915,1658,1550000,2595000,4,424286,2653466,461,388531,2022,9585.131889,34547265.19,241.4054943,682.3891026,2121.874903,244.1166526,719.0954111,22.38208827,253.7502146,D,4
583365.07,6132948,1983,189,2005,727,2100000,2425000,3,521754,2607200,461,564100,2020,9124.194299,38606258.25,3840.04529,583.4366997,2934.443995,231.7392123,3204.310249,499.29017,300.5087295,C,5
588175.21,6136511.92,1955,75,1984,572,1300000,2470000,2,492699,2615095,461,138292,2021,4860.511055,50591996.19,582.8498818,521.7559894,3766.448511,58.52787114,1688.897793,134.4433174,202.6508258,C,5
584672.39,6139880.96,1953,140,1953,510,1300000,2750000,4,436271,5462913,461,187013,2021,2818.173004,40111436.96,397.0151285,954.0358141,6277.158824,196.3909074,3632.150835,170.7031484,592.5441534,D,4
585322.4,6139127.67,1920,120,1920,353,1200000,1200000,2,437387,5463905,461,88481,2018,2795.015823,42737122.2,313.1898817,339.6663068,6338.510794,52.08104454,3169.532171,17.88264696,287.7210672,None,0
585754.22,6133634.97,1949,124,2016,1340,1750000,1775000,2,505614,2626875,461,389546,2018,7747.179065,39269833.41,2888.171,297.7874803,1647.568881,335.7197426,1693.338876,245.7940847,332.4439878,F,2
588110.91,6134611.15,1986,180,2014,695,2300000,3200000,4,492874,2613703,461,620329,2019,6719.603187,57395518.77,781.4699041,227.7781563,1882.5544,38.38783964,212.7756533,779.0514433,49.4763873,B,6
583431.8,6132854.54,1852,311,1935,3456,2250000,1650000,5,521828,10087669,461,302963,2017,9182.32073,33796018.2,3954.149704,499.618338,2842.806545,296.5340065,3278.404615,580.1705151,413.5250362,D,4
